Region,Country,Industry,Category,Subcategory,ProductId,Lowest Level,2019,2020,2021,2022,2023,2024
Western Europe,Denmark,Apparel and Footwear,Apparel,Other Women's Outerwear,723178,yes,26.3185109091,23.4081973201,24.002779649,24.3596594316,23.9763809326,24.1270306661
Western Europe,Denmark,Apparel and Footwear,Apparel,Women's Swimwear,723124,yes,24.8835342041,20.2289403824,21.7537923398,21.2789443418,21.496218022,21.9312481053
Western Europe,Denmark,Apparel and Footwear,Apparel,Women's Underwear,723122,yes,237.3287377042,218.0963898794,224.2642637811,214.5180142986,212.0361712769,217.8242181987
Western Europe,Denmark,Apparel and Footwear,Apparel,Sheer Hosiery,723203,yes,80.7739512823,69.0788634275,73.2616921509,68.9667847778,67.8818119705,69.1747989924
Western Europe,Denmark,Apparel and Footwear,Apparel,Non-Sheer Hosiery,723202,yes,76.4506025632,66.074202154100007,69.0433683636,65.0643904137,64.1478799487,64.9186484079
Western Europe,Denmark,Apparel and Footwear,Footwear,Children's Footwear,723184,yes,191.7410180191,160.4959327817,171.5696399681,162.7093828045,159.8976628678,161.9760332248
Western Europe,Denmark,Apparel and Footwear,Footwear,Men's Footwear,723182,yes,373.1157107398,293.6464466488,320.7385347347,303.5978189676,297.8518551983,302.4802207592
Western Europe,Denmark,Apparel and Footwear,Footwear,Women's Footwear,723183,yes,617.178959888,489.3812869512,535.5437162714,508.4749846337,499.4913360925,508.4530766465
Western Europe,Finland,Apparel and Footwear,Apparel,Baby and Toddler Wear,723179,yes,46.8948759539,43.5280324024,47.6299144121,45.0676186997,40.4216681871,41.7467585961
Western Europe,Finland,Apparel and Footwear,Apparel,Boys' Apparel,723181,yes,275.9740492339,248.8839337464,274.5108781465,261.3731873293,236.7871161782,244.6321085661
Western Europe,Finland,Apparel and Footwear,Apparel,Girls' Apparel,723180,yes,247.346018441,222.7972566915,245.8793171633,234.5100406291,211.3825367166,216.4254790698
Western Europe,Finland,Apparel and Footwear,Apparel,Belts,723127,yes,31.6297866954,28.0166714312,31.280840961,29.9598626863,27.6141281138,28.0456170395
Western Europe,Finland,Apparel and Footwear,Apparel,Gloves,723131,yes,12.3185514316,11.5619375065,12.3238549245,11.6298391747,10.695836948,11.1079329438
Western Europe,Finland,Apparel and Footwear,Apparel,Hats/Caps,723129,yes,21.8784755602,20.4267980636,21.5737174759,20.1375482386,18.4850012434,19.0131391876
Western Europe,Finland,Apparel and Footwear,Apparel,Scarves,723130,yes,37.4171983145,34.964958524,37.0977225301,34.4375646601,31.3882621708,32.4172266951
Western Europe,Finland,Apparel and Footwear,Apparel,Ties,723128,yes,13.5514991354,10.1336600915,11.7482975143,11.5411535221,10.490922468,10.5472085264
Western Europe,Finland,Apparel and Footwear,Apparel,Other Apparel Accessories,723132,yes,9.7496600875,9.3474743845,10.83684563,7.9814044896,7.2558055251,8.2685720458
Western Europe,Finland,Apparel and Footwear,Apparel,Men's Nightwear,723192,yes,12.5317597595,11.390531454,12.7221288846,11.7733532397,10.4678604245,10.6993398883
Western Europe,Finland,Apparel and Footwear,Apparel,Economy Men's Jeans,723187,yes,9.8312898061,7.0917514311,7.8771486349,7.5703143296,6.8489277628,7.2840158856
Western Europe,Finland,Apparel and Footwear,Apparel,Standard Men's Jeans,723188,yes,58.1970136817,44.3117874612,49.8686187131,47.1455139801,44.3174326114,46.5463790469
Western Europe,Finland,Apparel and Footwear,Apparel,Premium Men's Jeans,723189,yes,22.2519417427,16.6750311972,18.7930204453,18.304436625,17.3266911511,17.0819910453
Western Europe,Finland,Apparel and Footwear,Apparel,Super Premium Men's Jeans,723190,yes,16.2313614926,11.555839735,12.624964216,12.0820821826,11.0376674248,11.0939883558
Western Europe,Finland,Apparel and Footwear,Apparel,Men's Jackets and Coats,723170,yes,110.1710365634,82.2244263989,92.4376324174,91.572835033,85.2293582058,88.755946525
Western Europe,Finland,Apparel and Footwear,Apparel,Men's Jumpers,723167,yes,103.7098406467,82.15924237,91.8585293421,90.3463225654,82.5127458452,84.2897880614
Western Europe,Finland,Apparel and Footwear,Apparel,Men's Shirts,723166,yes,114.1124267604,85.0460612229,95.9913855429,92.8481296633,84.9359101328,87.2315611325
Western Europe,Finland,Apparel and Footwear,Apparel,Men's Shorts and Trousers,723168,yes,94.6414082162,79.1001306648,89.3420711822,87.5980245923,80.7701544478,84.0156869028
Western Europe,Finland,Apparel and Footwear,Apparel,Men's Suits,723169,yes,49.5231659179,36.697512945,41.6644461771,41.0722555145,37.5326297628,38.1380910129
Western Europe,Finland,Apparel and Footwear,Apparel,Men's Tops,723165,yes,110.2307580629,90.6395773387,101.9294068027,97.0695530797,88.9931868196,91.0459629641
Western Europe,Finland,Apparel and Footwear,Apparel,Other Men's Outerwear,723171,yes,2.6113580382,2.7006164348,2.9966763,2.7966474404,2.5502410097,2.5667219891
Western Europe,Finland,Apparel and Footwear,Apparel,Men's Swimwear,723193,yes,8.9610835448,9.4076118968,9.7333716917,9.2150095859,8.4039027303,9.0363327007
Western Europe,Finland,Apparel and Footwear,Apparel,Men's Underwear,723191,yes,84.6016658382,78.7037047485,86.6206279367,81.2283018649,73.9006692158,76.4139393568
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Nightwear,723123,yes,31.8982326986,29.94202633,34.0595053472,32.11693815,28.9917533776,30.3650997833
Western Europe,Finland,Apparel and Footwear,Apparel,Economy Women's Jeans,723118,yes,15.8055269557,11.5594788023,12.9788066042,12.5689916852,11.5529586013,12.3818369843
Western Europe,Finland,Apparel and Footwear,Apparel,Standard Women's Jeans,723119,yes,83.9243432731,62.5401276171,70.395969271,67.0839163907,61.3907482511,64.0714114041
Western Europe,Finland,Apparel and Footwear,Apparel,Premium Women's Jeans,723120,yes,33.083354763,25.0684109412,28.2833503143,27.497147785,25.3177355995,24.6114479027
Western Europe,Finland,Apparel and Footwear,Apparel,Super Premium Women's Jeans,723121,yes,22.8907321842,16.1931699395,17.6256508138,17.2863373153,15.9556037222,16.0502304848
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Dresses,723115,yes,93.0513408719,67.3193602317,75.8097171253,77.6579354276,71.8701794488,74.7076707876
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Jackets and Coats,723177,yes,211.658933101,159.3433258323,179.5645430859,179.8230775699,168.752605263,177.1141357864
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Jumpers,723174,yes,192.6367427714,148.6959056366,167.1542997895,160.1770732807,145.5450227814,148.6391563169
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Leggings,723126,yes,55.4725751334,44.4642811863,50.1271281351,46.8487722348,42.5814862126,44.6757604865
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Shirts and Blouses,723173,yes,136.9728037855,102.8347141461,116.0322538496,114.9675943497,105.3315749072,107.482623883
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Shorts and Trousers,723175,yes,122.6960002923,103.0094448835,116.6161813208,113.3640682605,103.8723798913,106.6860953954
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Skirts,723116,yes,88.3314299407,69.779630178,78.8671188877,75.3055011008,68.5451524342,69.6916101464
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Suits,723176,yes,50.3230216574,37.8321513344,42.8532270705,42.3289519766,39.196473868,39.7715789369
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Tops,723172,yes,256.3564802391,213.3126325976,240.3508394817,232.3507738478,214.7489648677,221.0805952455
Western Europe,Finland,Apparel and Footwear,Apparel,Other Women's Outerwear,723178,yes,4.1325430101,4.208158041,4.604409946,4.3420746837,3.9407094469,3.9538554533
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Swimwear,723124,yes,16.7004904209,17.3145838518,18.3037599893,17.6467684336,16.1831625732,17.4334588353
Western Europe,Finland,Apparel and Footwear,Apparel,Women's Underwear,723122,yes,157.6668628787,147.3743781437,162.6107570454,153.4094748902,139.7047502559,144.0238059236
Western Europe,Finland,Apparel and Footwear,Apparel,Sheer Hosiery,723203,yes,25.9791144695,21.697153809,25.1542498881,23.9209865833,21.7064843973,22.7916851478
Western Europe,Finland,Apparel and Footwear,Apparel,Non-Sheer Hosiery,723202,yes,54.2776293846,50.659819788,54.9162569715,51.754493417,46.9950228025,49.0995506053
Western Europe,Finland,Apparel and Footwear,Footwear,Children's Footwear,723184,yes,37.1775143162,33.6716714321,40.4485914981,38.5928338416,35.3074574088,36.8001146517
Western Europe,Finland,Apparel and Footwear,Footwear,Men's Footwear,723182,yes,205.3198727909,188.659491279,221.7356263004,211.3630514263,193.351370743,200.9828157825
Western Europe,Finland,Apparel and Footwear,Footwear,Women's Footwear,723183,yes,372.5523571311,346.6440975946,409.7653807187,391.8871523652,363.2982277131,379.567423371
Western Europe,France,Apparel and Footwear,Apparel,Baby and Toddler Wear,723179,yes,799.891181602,702.9543440398,727.6918256523,627.2587299364,600.4744746949,575.3761473328
Western Europe,France,Apparel and Footwear,Apparel,Boys' Apparel,723181,yes,1298.7231951523,1243.4467040092,1236.6261156452,1136.4669717596,1109.6113720969,1066.7582102405
Western Europe,France,Apparel and Footwear,Apparel,Girls' Apparel,723180,yes,1746.0564418681,1689.1182322786,1677.8823379201,1543.5787489718,1510.0463410598,1456.3679734146
Western Europe,France,Apparel and Footwear,Apparel,Belts,723127,yes,192.0650330806,156.3641237536,159.5919811473,155.31126382,146.7542650926,142.3114172995
Western Europe,France,Apparel and Footwear,Apparel,Gloves,723131,yes,157.1518756844,124.6560602737,127.7884485346,133.8335884774,128.2464370412,125.4910616153
Western Europe,France,Apparel and Footwear,Apparel,Hats/Caps,723129,yes,314.2710721546,263.6741096903,277.7379538272,286.9172809447,289.7122042067,288.6469107754
Western Europe,France,Apparel and Footwear,Apparel,Scarves,723130,yes,364.695739837,302.3508529989,314.1994046333,330.8545024293,323.0361528559,319.5658319696
Western Europe,France,Apparel and Footwear,Apparel,Ties,723128,yes,193.3917599731,146.8581355424,155.8205685142,158.664403927,151.8893561043,146.5494014763
Western Europe,France,Apparel and Footwear,Apparel,Other Apparel Accessories,723132,yes,62.2981467705,61.6926910694,59.5286356752,56.121533861,52.3873400323,55.136135482
Western Europe,France,Apparel and Footwear,Apparel,Men's Nightwear,723192,yes,241.7263056491,212.6726712932,212.3748622665,213.3388887098,210.5350957243,210.5770363538
Western Europe,France,Apparel and Footwear,Apparel,Economy Men's Jeans,723187,yes,310.2709097457,254.7595741142,288.490302936,315.0236646491,302.9278722941,302.0401936256
Western Europe,France,Apparel and Footwear,Apparel,Standard Men's Jeans,723188,yes,397.2129898875,321.0073514418,361.6145088168,384.5633253318,375.9627396176,375.2473791752
Western Europe,France,Apparel and Footwear,Apparel,Premium Men's Jeans,723189,yes,410.8959935014,323.8863123375,375.6918568172,401.6763251552,392.1713789805,391.0221873763
Western Europe,France,Apparel and Footwear,Apparel,Super Premium Men's Jeans,723190,yes,38.9255029459,27.6222638202,33.7796993263,35.1722161913,34.441677934,34.6098278832
Western Europe,France,Apparel and Footwear,Apparel,Men's Jackets and Coats,723170,yes,1518.1851568935,1086.3984513991,1144.7324410291,1229.3466582057,1189.7467607384,1144.4334023706
Western Europe,France,Apparel and Footwear,Apparel,Men's Jumpers,723167,yes,2273.2188016678,1723.9779914829,1841.9050409189,2065.575980211,1953.7409104596,1926.2651874111
Western Europe,France,Apparel and Footwear,Apparel,Men's Shirts,723166,yes,1610.1187161946,1229.1043867357,1239.4756976479,1300.466053378,1270.9750033015,1247.3916553398
Western Europe,France,Apparel and Footwear,Apparel,Men's Shorts and Trousers,723168,yes,2099.5023485107,1700.8901896572,1773.8117336254,1874.5811324598,1851.7319529707,1813.7558122971
Western Europe,France,Apparel and Footwear,Apparel,Men's Suits,723169,yes,875.6058805921,599.5599496327,629.9836074876,679.5431537859,665.0569089637,646.2218729758
Western Europe,France,Apparel and Footwear,Apparel,Men's Tops,723165,yes,1364.1654392675,1095.6606990089,1127.5430967074,1143.3771288501,1096.7347518244,1054.9639006786
Western Europe,France,Apparel and Footwear,Apparel,Other Men's Outerwear,723171,yes,72.3393054445,61.5567887687,64.4986976664,65.4044496972,65.4179465583,66.4815240234
Western Europe,France,Apparel and Footwear,Apparel,Men's Swimwear,723193,yes,251.6543956744,206.1293635745,215.5750566684,238.6801847256,224.1644397237,212.9998625743
Western Europe,France,Apparel and Footwear,Apparel,Men's Underwear,723191,yes,1046.3191231813,917.4355774927,958.5736275577,970.2128338272,959.3120400769,940.5748705852
Western Europe,France,Apparel and Footwear,Apparel,Women's Nightwear,723123,yes,509.5110473533,449.0400045892,467.8497219403,479.7552669318,446.0037298985,430.3236339181
Western Europe,France,Apparel and Footwear,Apparel,Economy Women's Jeans,723118,yes,280.2461575752,228.9909560741,261.4780630355,259.6829765733,253.0512576137,252.5568540965
Western Europe,France,Apparel and Footwear,Apparel,Standard Women's Jeans,723119,yes,362.8128704934,286.7072623929,327.425215247,323.310344388,306.2753793528,302.3869227934
Western Europe,France,Apparel and Footwear,Apparel,Premium Women's Jeans,723120,yes,270.485895881,205.9404067359,238.8805295301,240.6459456581,235.4181993597,224.6127271351
Western Europe,France,Apparel and Footwear,Apparel,Super Premium Women's Jeans,723121,yes,55.625877315,42.8502481044,48.916458122,50.7191171271,51.0197432165,52.1656608603
Western Europe,France,Apparel and Footwear,Apparel,Women's Dresses,723115,yes,2545.9990377374,2040.3955975138,2078.8184928869,2010.5120070222,1941.9151064369,1970.3598588807
Western Europe,France,Apparel and Footwear,Apparel,Women's Jackets and Coats,723177,yes,2303.8099269489,1770.1067254703,1918.2334058511,1936.0559216606,1871.8453985715,1866.3602739573
Western Europe,France,Apparel and Footwear,Apparel,Women's Jumpers,723174,yes,2258.2359188412,1765.321131316,1846.6252717061,1869.0473911389,1798.1486999196,1747.22344058
Western Europe,France,Apparel and Footwear,Apparel,Women's Leggings,723126,yes,442.4515021504,380.0248324071,401.680847833,405.4129085347,391.1940214701,376.2947879216
Western Europe,France,Apparel and Footwear,Apparel,Women's Shirts and Blouses,723173,yes,2393.6692206508,1851.0607021083,1995.9700117153,1970.8859361982,1918.6747326451,1892.4416322392
Western Europe,France,Apparel and Footwear,Apparel,Women's Shorts and Trousers,723175,yes,2586.5335208663,1879.001791,2047.2149775929,2077.4096759002,2018.4149665805,2018.4136661266
Western Europe,France,Apparel and Footwear,Apparel,Women's Skirts,723116,yes,597.4289523249,458.9644121326,502.4117309762,497.5304017055,482.9270424745,482.455123088
Western Europe,France,Apparel and Footwear,Apparel,Women's Suits,723176,yes,840.2768354128,626.7132150769,673.5991001886,679.8575830306,653.4202685524,624.0670027403
Western Europe,France,Apparel and Footwear,Apparel,Women's Tops,723172,yes,1898.1698030708,1684.7291724663,1734.3511538604,1656.2708246896,1612.394164159,1610.8185218644
Western Europe,France,Apparel and Footwear,Apparel,Other Women's Outerwear,723178,yes,184.5263466967,144.9714097101,152.7014271881,160.2880481407,157.0991299887,159.6917644373
Western Europe,France,Apparel and Footwear,Apparel,Women's Swimwear,723124,yes,561.9091672398,493.8733624781,531.9438536886,580.0077764158,567.1274132818,573.6048284642
Western Europe,France,Apparel and Footwear,Apparel,Women's Underwear,723122,yes,1840.3097295969,1624.6134657849,1673.2463559328,1711.0554748981,1602.1002999723,1533.2590644739
Western Europe,France,Apparel and Footwear,Apparel,Sheer Hosiery,723203,yes,805.3569859653,662.8716516505,692.7808548941,697.9007635833,655.4567310699,622.1714179296
Western Europe,France,Apparel and Footwear,Apparel,Non-Sheer Hosiery,723202,yes,815.0942705619,730.9171260047,743.5566440829,727.1455727746,700.2560372357,669.4826353759
Western Europe,France,Apparel and Footwear,Footwear,Children's Footwear,723184,yes,1952.4303446846,1562.3096096954,1704.606075294,1707.4837294149,1655.7381313915,1560.3381513723
Western Europe,France,Apparel and Footwear,Footwear,Men's Footwear,723182,yes,3380.3046594642,2674.5977759401,2949.7789609652,3024.8430775032,2956.2478239474,2910.054576142
Western Europe,France,Apparel and Footwear,Footwear,Women's Footwear,723183,yes,4465.3417938824,3604.2181371503,3978.5910986458,4087.3980321746,3917.8916169308,3684.4992142764
Western Europe,Germany,Apparel and Footwear,Apparel,Baby and Toddler Wear,723179,yes,1184.0976943581,1033.838566374,1078.4810463788,1081.9246170075,1058.409734783,1077.6361497924
Western Europe,Germany,Apparel and Footwear,Apparel,Boys' Apparel,723181,yes,1006.397842597,807.207594863,872.57661832,893.4327915471,863.658541403,854.9219536154
Western Europe,Germany,Apparel and Footwear,Apparel,Girls' Apparel,723180,yes,1346.8536953114,1082.0039137445,1160.7951938108,1192.3259229127,1154.5805709691,1138.9297651776
Western Europe,Germany,Apparel and Footwear,Apparel,Belts,723127,yes,542.6318341658,400.7683709063,430.5813512076,437.7322115575,441.6105525114,445.8404531557
Western Europe,Germany,Apparel and Footwear,Apparel,Gloves,723131,yes,448.6475380582,401.1199734206,410.8758649634,377.6538361813,353.8511343331,337.8314775327
Western Europe,Germany,Apparel and Footwear,Apparel,Hats/Caps,723129,yes,558.5192527447,412.2838141541,453.148559169,463.7784830846,454.6949726698,450.2798189819
Western Europe,Germany,Apparel and Footwear,Apparel,Scarves,723130,yes,655.5543129737,482.5180080014,521.6784048499,513.8819996092,492.4588971575,471.1452277139
Western Europe,Germany,Apparel and Footwear,Apparel,Ties,723128,yes,269.9441801498,194.1190880228,215.2484058302,209.5724621643,206.6821973611,198.8995186529
Western Europe,Germany,Apparel and Footwear,Apparel,Other Apparel Accessories,723132,yes,60.566503834,399.8313833376,104.2785011005,59.3151053537,50.6267879404,47.0996539218
Western Europe,Germany,Apparel and Footwear,Apparel,Men's Nightwear,723192,yes,190.7449762452,172.0326912227,177.3217305675,170.9748529013,164.6955431412,159.8467433917
Western Europe,Germany,Apparel and Footwear,Apparel,Economy Men's Jeans,723187,yes,593.8574803686,476.9855920376,509.783969814,522.4343705172,502.6503985614,490.857784595
Western Europe,Germany,Apparel and Footwear,Apparel,Standard Men's Jeans,723188,yes,624.8978234347,525.0951109787,551.0814770549,548.9640576613,542.9969057033,483.1227354672
Western Europe,Germany,Apparel and Footwear,Apparel,Premium Men's Jeans,723189,yes,796.1529376071,615.4284788364,653.6773170428,710.7889133311,724.566158592,703.585479796
Western Europe,Germany,Apparel and Footwear,Apparel,Super Premium Men's Jeans,723190,yes,268.3404606875,197.144019228,219.8116267275,233.7180605637,242.6678991691,246.2401641205
Western Europe,Germany,Apparel and Footwear,Apparel,Men's Jackets and Coats,723170,yes,3391.6524243474,2702.9745318742,2980.132330288,3057.9026884613,2999.4086365308,2911.2710663445
Western Europe,Germany,Apparel and Footwear,Apparel,Men's Jumpers,723167,yes,2444.8904042504,2260.4862267564,2354.012879352,2277.912295234,2232.6819109749,2189.1988863571
Western Europe,Germany,Apparel and Footwear,Apparel,Men's Shirts,723166,yes,2465.6770001448,1943.3860282302,2102.5880419135,2152.0184052228,2088.3827804613,2014.3519425589
Western Europe,Germany,Apparel and Footwear,Apparel,Men's Shorts and Trousers,723168,yes,4880.1340987086,3550.6276978456,3936.7969517776,4130.1577907354,4053.4993017662,3938.7888942119
Western Europe,Germany,Apparel and Footwear,Apparel,Men's Suits,723169,yes,1606.630884151,829.7635886711,986.6618573638,1151.15470655,1185.4195607978,1064.8433195556
Western Europe,Germany,Apparel and Footwear,Apparel,Men's Tops,723165,yes,2122.6244405515,1629.9157591716,1705.2310624031,1757.1987671374,1739.8428531558,1700.2486547837
Western Europe,Germany,Apparel and Footwear,Apparel,Other Men's Outerwear,723171,yes,293.4319694476,218.4906454502,241.4155715308,250.8130387333,241.8330976302,228.3664443013
Western Europe,Germany,Apparel and Footwear,Apparel,Men's Swimwear,723193,yes,291.7911399286,165.5766037657,188.7852170542,230.6837720681,235.1934042935,233.95077898
Western Europe,Germany,Apparel and Footwear,Apparel,Men's Underwear,723191,yes,1764.4315379953,1518.5936260429,1575.9583517464,1652.8481763407,1667.6246961011,1676.1896449611
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Nightwear,723123,yes,584.077142082,516.3818198682,528.2545245409,500.9719698212,488.0937303366,480.1290025579
Western Europe,Germany,Apparel and Footwear,Apparel,Economy Women's Jeans,723118,yes,564.353460586,451.4183370395,479.2652423281,485.4538769033,475.2995288009,466.0912486078
Western Europe,Germany,Apparel and Footwear,Apparel,Standard Women's Jeans,723119,yes,394.5842661817,333.2157305894,352.3724020481,362.0803283801,358.1622903452,348.3848921689
Western Europe,Germany,Apparel and Footwear,Apparel,Premium Women's Jeans,723120,yes,234.891183973,185.8264201044,203.9419454777,205.411018294,206.2421764382,213.304206323
Western Europe,Germany,Apparel and Footwear,Apparel,Super Premium Women's Jeans,723121,yes,180.39656361,131.390454026,143.2432739383,142.9722072856,145.0990901594,148.8425264369
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Dresses,723115,yes,3569.1562360121,2555.3401473498,2692.4545428591,2498.6051606961,2425.1638002909,2313.1333809593
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Jackets and Coats,723177,yes,7897.542515279,6163.8911354483,6563.2080182471,6998.1672663378,6981.8891825085,6761.2060598801
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Jumpers,723174,yes,5656.1045992004,5365.60020316,5492.7656225223,5211.7930303451,5047.9542147177,4864.6456367403
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Leggings,723126,yes,491.7249327079,437.7229134699,454.4421733556,435.2369317899,426.6625845859,415.5033792882
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Shirts and Blouses,723173,yes,4135.8166832134,3343.490390779,3585.3199033694,3575.4853400014,3559.6735734218,3457.8796606282
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Shorts and Trousers,723175,yes,7926.4827432114,5576.3780836804,5839.8789008752,5880.0692600247,5760.9411745214,5577.2232144264
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Skirts,723116,yes,1892.4919910612,1464.684319418,1552.8898639621,1570.9634063819,1540.619044148,1481.4841392915
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Suits,723176,yes,843.1015796728,543.8464442003,601.8463025122,608.3239983036,594.5670924724,569.3952145879
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Tops,723172,yes,3315.0985126167,2582.5437457228,2810.0011032547,2865.7884807881,2821.2533423567,2714.5726727863
Western Europe,Germany,Apparel and Footwear,Apparel,Other Women's Outerwear,723178,yes,572.8689633345,446.8100807836,480.0572391655,474.6922052375,467.6243795051,458.6097586427
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Swimwear,723124,yes,577.6559905234,386.1741648676,415.0943647412,447.7107713861,456.3887642299,451.3715195292
Western Europe,Germany,Apparel and Footwear,Apparel,Women's Underwear,723122,yes,3361.2494698813,2760.6296367589,2895.9396393579,2974.5406637126,3033.8148622815,2948.5241838358
Western Europe,Germany,Apparel and Footwear,Apparel,Sheer Hosiery,723203,yes,883.9829423291,732.058967507,775.9125882124,785.2840042777,785.6810201839,793.6755102667
Western Europe,Germany,Apparel and Footwear,Apparel,Non-Sheer Hosiery,723202,yes,1700.2411275627,1520.9378014591,1534.3627036613,1497.6980892207,1477.2507243479,1500.1922744018
Western Europe,Germany,Apparel and Footwear,Footwear,Children's Footwear,723184,yes,2469.5758462284,2216.8826578483,2283.8809090572,2227.9254786316,2138.6280490684,2036.2350544378
Western Europe,Germany,Apparel and Footwear,Footwear,Men's Footwear,723182,yes,4679.2711564468,3624.607229599,3834.7930445555,3923.3475735434,3869.7839615336,3760.8132331274
Western Europe,Germany,Apparel and Footwear,Footwear,Women's Footwear,723183,yes,8579.5853586329,6722.2308116395,7042.1959543857,7339.3096043546,7218.3273431215,7042.1750566876
Western Europe,Greece,Apparel and Footwear,Apparel,Baby and Toddler Wear,723179,yes,101.7750043757,93.8481745239,96.4226873299,96.1177442061,99.293391102,100.157901224
Western Europe,Greece,Apparel and Footwear,Apparel,Boys' Apparel,723181,yes,228.970370931,205.1085296647,214.3106290451,226.8881666388,233.5521925106,239.0105363753
Western Europe,Greece,Apparel and Footwear,Apparel,Girls' Apparel,723180,yes,267.0348691561,243.2057783378,263.8747660805,269.8286508647,276.5162664007,285.0511179025
Western Europe,Greece,Apparel and Footwear,Apparel,Belts,723127,yes,9.5987222546,3.9557835488,4.3815765886,7.4740156119,8.0597289548,8.1200961205
Western Europe,Greece,Apparel and Footwear,Apparel,Gloves,723131,yes,1.6193130276,0.7418179418,0.8155140961,1.3092040079,1.3421374182,1.3720606741
Western Europe,Greece,Apparel and Footwear,Apparel,Hats/Caps,723129,yes,11.771048365,5.7268228615,6.776156324,10.0684006865,10.9129147028,11.4107391597
Western Europe,Greece,Apparel and Footwear,Apparel,Scarves,723130,yes,20.9454386396,10.728460495,12.7727638801,18.1214329405,18.6882027625,19.4914393226
Western Europe,Greece,Apparel and Footwear,Apparel,Ties,723128,yes,7.1406441313,2.3347416576,2.2245533474,3.454689627,3.9817569731,4.2246601049
Western Europe,Greece,Apparel and Footwear,Apparel,Other Apparel Accessories,723132,yes,6.9808436719,40.1867831869,36.8727594561,13.3541537695,9.9923041766,10.6271734354
Western Europe,Greece,Apparel and Footwear,Apparel,Men's Nightwear,723192,yes,16.3298275633,14.1213835693,15.7587031152,15.3496259427,15.8918949773,16.2521444756
Western Europe,Greece,Apparel and Footwear,Apparel,Economy Men's Jeans,723187,yes,105.9571460633,65.273290303,70.9244867847,76.5045346639,86.9287263228,92.2438272338
Western Europe,Greece,Apparel and Footwear,Apparel,Standard Men's Jeans,723188,yes,32.8851447213,22.2551506291,23.6289230595,24.4915269365,26.4168103087,27.5370124246
Western Europe,Greece,Apparel and Footwear,Apparel,Premium Men's Jeans,723189,yes,55.3469550108,32.7017561417,36.6084840475,40.0983172431,45.1493182718,49.531226287
Western Europe,Greece,Apparel and Footwear,Apparel,Super Premium Men's Jeans,723190,yes,49.3961512622,27.1618461357,30.8990843592,35.4555900071,40.3785638836,42.1872262834
Western Europe,Greece,Apparel and Footwear,Apparel,Men's Jackets and Coats,723170,yes,87.4206075944,61.6131997836,71.860759402,82.7893315686,87.3451636959,90.5774619076
Western Europe,Greece,Apparel and Footwear,Apparel,Men's Jumpers,723167,yes,113.5358554627,76.6228423744,97.4306397323,103.4976202307,109.3837737469,111.4281614422
Western Europe,Greece,Apparel and Footwear,Apparel,Men's Shirts,723166,yes,98.0322391979,46.1064732893,61.409823179,81.4788718008,91.7245938447,95.2241090582
Western Europe,Greece,Apparel and Footwear,Apparel,Men's Shorts and Trousers,723168,yes,112.8326280994,89.1314082593,104.8597710731,110.9237678314,125.1881492282,126.0632188338
Western Europe,Greece,Apparel and Footwear,Apparel,Men's Suits,723169,yes,62.9573369984,13.0657326572,13.1198048348,26.0240217928,30.7442689244,32.1817504595
Western Europe,Greece,Apparel and Footwear,Apparel,Men's Tops,723165,yes,321.6384586706,280.1191908258,306.268558271,311.7761547976,328.7243651145,344.2874715405
Western Europe,Greece,Apparel and Footwear,Apparel,Other Men's Outerwear,723171,yes,32.0549345131,25.8264872694,27.9153848495,28.088419236,28.9545345664,28.8777349253
Western Europe,Greece,Apparel and Footwear,Apparel,Men's Swimwear,723193,yes,55.1195693354,38.2877953812,45.9559803979,50.2598684096,53.2765772523,55.4437450638
Western Europe,Greece,Apparel and Footwear,Apparel,Men's Underwear,723191,yes,57.3521586296,45.0084334041,49.1254551098,52.235708493,52.9850221186,53.8194122516
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Nightwear,723123,yes,53.4910593298,52.6264829023,57.0073663893,53.5668012056,53.6657847212,54.7165510659
Western Europe,Greece,Apparel and Footwear,Apparel,Economy Women's Jeans,723118,yes,153.0773732167,97.4345112597,106.2548640915,125.127415488,143.6095025506,158.8841503708
Western Europe,Greece,Apparel and Footwear,Apparel,Standard Women's Jeans,723119,yes,34.5967022615,22.2561480938,23.9993944967,25.6744866601,27.0713032702,27.8810460536
